STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2020-Q3,,3.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2020-Q4,,5.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2021-Q1,,7.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2021-Q2,,10.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2021-Q3,,11.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2021-Q4,,10.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2022-Q1,,10.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2022-Q2,,7.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2022-Q3,,1.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2022-Q4,,-3.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2023-Q1,,-6.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2023-Q2,,-6.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2023-Q3,,-4.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2023-Q4,,-2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2024-Q1,,-1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2024-Q2,,-0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2024-Q3,,0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2024-Q4,,2.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2025-Q1,,1.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2025-Q2,,0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SE,Sweden,2025-Q3,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2008-Q1,,11.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2008-Q2,,9.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2008-Q3,,7.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2008-Q4,,-0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2009-Q1,,-7.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2009-Q2,,-9.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2009-Q3,,-12.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2009-Q4,,-8.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2010-Q1,,-1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2010-Q2,,1.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2010-Q3,,1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2010-Q4,,-0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2011-Q1,,4.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2011-Q2,,3.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2011-Q3,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2011-Q4,,1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2012-Q1,,-7.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2012-Q2,,-5.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2012-Q3,,-6.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2012-Q4,,-8.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2013-Q1,,-4.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2013-Q2,,-4.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2013-Q3,,-7.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2013-Q4,,-4.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2014-Q1,,-6.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2014-Q2,,-9.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2014-Q3,,-5.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2014-Q4,,-4.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2015-Q1,,-1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2015-Q2,,3.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2015-Q3,,1.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2015-Q4,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2016-Q1,,0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2016-Q2,,0.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2016-Q3,,5.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2016-Q4,,6.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2017-Q1,,6.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2017-Q2,,8.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2017-Q3,,8.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2017-Q4,,9.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2018-Q1,,9.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2018-Q2,,7.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2018-Q3,,9.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2018-Q4,,8.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2019-Q1,,7.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2019-Q2,,7.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2019-Q3,,7.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2019-Q4,,4.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2020-Q1,,4.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2020-Q2,,5.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2020-Q3,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2020-Q4,,5.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2021-Q1,,7.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2021-Q2,,10.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2021-Q3,,12.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2021-Q4,,15.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2022-Q1,,17.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2022-Q2,,15.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2022-Q3,,15.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2022-Q4,,11.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2023-Q1,,9.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2023-Q2,,7.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2023-Q3,,5.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2023-Q4,,6.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2024-Q1,,7.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2024-Q2,,7.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2024-Q3,,8.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2024-Q4,,7.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2025-Q1,,3.2,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2025-Q2,,5.5,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SI,Slovenia,2025-Q3,,2.7,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2007-Q1,,21.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2007-Q2,,25.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2007-Q3,,32.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2007-Q4,,35.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2008-Q1,,33.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2008-Q2,,28.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2008-Q3,,13.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2008-Q4,,1.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2009-Q1,,-11.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2009-Q2,,-18.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2009-Q3,,-10.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2009-Q4,,-11.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2010-Q1,,-5.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2010-Q2,,-1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2010-Q3,,-6.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2010-Q4,,-1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2011-Q1,,-1.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2011-Q2,,-1.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2011-Q3,,-0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2011-Q4,,-2.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2012-Q1,,-3.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2012-Q2,,-2.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2012-Q3,,-2.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2012-Q4,,-3.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2013-Q1,,0.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2013-Q2,,1.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2013-Q3,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2013-Q4,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2014-Q1,,-0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2014-Q2,,1.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2014-Q3,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2014-Q4,,3.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2015-Q1,,5.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2015-Q2,,5.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2015-Q3,,5.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2015-Q4,,4.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2016-Q1,,5.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2016-Q2,,5.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2016-Q3,,7.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2016-Q4,,8.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2017-Q1,,3.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2017-Q2,,6.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2017-Q3,,7.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2017-Q4,,5.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2018-Q1,,11.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2018-Q2,,7.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2018-Q3,,4.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2018-Q4,,6.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2019-Q1,,5.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2019-Q2,,8.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2019-Q3,,11.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2019-Q4,,10.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2020-Q1,,13.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2020-Q2,,9.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2020-Q3,,8.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2020-Q4,,7.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2021-Q1,,1.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2021-Q2,,4.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2021-Q3,,8.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2021-Q4,,10.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2022-Q1,,14.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2022-Q2,,16.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2022-Q3,,14.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2022-Q4,,9.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2023-Q1,,7.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2023-Q2,,-2.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2023-Q3,,-4.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2023-Q4,,-1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2024-Q1,,-3.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2024-Q2,,4.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_A,Annual rate of change,SK,Slovakia,2024-Q3,,6.2,,,,,
